1.079727891
1.681269841
2.281904762
2.881269841
3.478095238
4.092517007
4.680272109
5.278730159
5.880634921
6.477460317
7.076825397
7.687981859
8.279365079
8.876190476
9.478095238
10.07746032
10.6768254
11.27873016
11.87936508
12.47619048
13.07936508
13.67619048
14.27555556
14.88634921
